Time,X,Y,Velocity
47.32,473.2,20,10
47.33,473.3,20,10
47.34,473.4,20,10
47.35,473.5,20,10
47.36,473.6,20,10
47.37,473.7,20,10
47.38,473.8,20,10
47.39,473.9,20,10
47.4,474,20,10
47.41,474.1,20,10
47.42,474.2,20,10
47.43,474.3,20,10
47.44,474.4,20,10
47.45,474.5,20,10
47.46,474.6,20,10
47.47,474.7,20,10
47.48,474.8,20,10
47.49,474.9,20,10
47.5,475,20,10
47.51,475.1,20,10
47.52,475.2,20,10
47.53,475.3,20,10
47.54,475.4,20,10
47.55,475.5,20,10
47.56,475.6,20,10
47.57,475.7,20,10
47.58,475.8,20,10
47.59,475.9,20,10
47.6,476,20,10
47.61,476.1,20,10
47.62,476.2,20,10
47.63,476.3,20,10
47.64,476.4,20,10
47.65,476.5,20,10
47.66,476.6,20,10
47.67,476.7,20,10
47.68,476.8,20,10
47.69,476.9,20,10
47.7,477,20,10
47.71,477.1,20,10
47.72,477.2,20,10
47.73,477.3,20,10
47.74,477.4,20,10
47.75,477.5,20,10
47.76,477.6,20,10
47.77,477.7,20,10
47.78,477.8,20,10
47.79,477.9,20,10
47.8,478,20,10
47.81,478.1,20,10
47.82,478.2,20,10
47.83,478.3,20,10
47.84,478.4,20,10
47.85,478.5,20,10
47.86,478.6,20,10
47.87,478.7,20,10
47.88,478.8,20,10
47.89,478.9,20,10
47.9,479,20,10
47.91,479.1,20,10
47.92,479.2,20,10
47.93,479.3,20,10
47.94,479.4,20,10
47.95,479.5,20,10
47.96,479.6,20,10
47.97,479.7,20,10
47.98,479.8,20,10
47.99,479.9,20,10
48,480,20,10
48.01,480.1,20,10
48.02,480.2,20,10
48.03,480.3,20,10
48.04,480.4,20,10
48.05,480.5,20,10
48.06,480.6,20,10
48.07,480.7,20,10
48.08,480.8,20,10
48.09,480.9,20,10
48.1,481,20,10
48.11,481.1,20,10
48.12,481.2,20,10
48.13,481.3,20,10
48.14,481.4,20,10
48.15,481.5,20,10
48.16,481.6,20,10
48.17,481.7,20,10
48.18,481.8,20,10
48.19,481.9,20,10
48.2,482,20,10
48.21,482.1,20,10
48.22,482.2,20,10
48.23,482.3,20,10
48.24,482.4,20,10
48.25,482.5,20,10
48.26,482.6,20,10
48.27,482.7,20,10
48.28,482.8,20,10
48.29,482.9,20,10
48.3,483,20,10
48.31,483.1,20,10
48.32,483.2,20,10
48.33,483.3,20,10
48.34,483.4,20,10
48.35,483.5,20,10
48.36,483.6,20,10
48.37,483.7,20,10
48.38,483.8,20,10
48.39,483.9,20,10
48.4,484,20,10
48.41,484.1,20,10
48.42,484.2,20,10
48.43,484.3,20,10
48.44,484.4,20,10
48.45,484.5,20,10
48.46,484.6,20,10
48.47,484.7,20,10
48.48,484.8,20,10
48.49,484.9,20,10
48.5,485,20,10
48.51,485.1,20,10
48.52,485.2,20,10
48.53,485.3,20,10
48.54,485.4,20,10
48.55,485.5,20,10
48.56,485.6,20,10
48.57,485.7,20,10
48.58,485.8,20,10
48.59,485.9,20,10
48.6,486,20,10
48.61,486.1,20,10
48.62,486.2,20,10
48.63,486.3,20,10
48.64,486.4,20,10
48.65,486.5,20,10
48.66,486.6,20,10
48.67,486.7,20,10
48.68,486.8,20,10
48.69,486.9,20,10
48.7,487,20,10
48.71,487.1,20,10
48.72,487.2,20,10
48.73,487.3,20,10
48.74,487.4,20,10
48.75,487.5,20,10
48.76,487.6,20,10
48.77,487.7,20,10
48.78,487.8,20,10
48.79,487.9,20,10
48.8,488,20,10
48.81,488.1,20,10
48.82,488.2,20,10
48.83,488.3,20,10
48.84,488.4,20,10
48.85,488.5,20,10
48.86,488.6,20,10
48.87,488.7,20,10
48.88,488.8,20,10
48.89,488.9,20,10
48.9,489,20,10
48.91,489.1,20,10
48.92,489.2,20,10
48.93,489.3,20,10
48.94,489.4,20,10
48.95,489.5,20,10
48.96,489.6,20,10
48.97,489.7,20,10
48.98,489.8,20,10
48.99,489.9,20,10
49,490,20,10
49.01,490.1,20,10
49.02,490.2,20,10
49.03,490.3,20,10
49.04,490.4,20,10
49.05,490.5,20,10
49.06,490.6,20,10
49.07,490.7,20,10
49.08,490.8,20,10
49.09,490.9,20,10
49.1,491,20,10
49.11,491.1,20,10
49.12,491.2,20,10
49.13,491.3,20,10
49.14,491.4,20,10
49.15,491.5,20,10
49.16,491.6,20,10
49.17,491.7,20,10
49.18,491.8,20,10
49.19,491.9,20,10
49.2,492,20,10
49.21,492.1,20,10
49.22,492.2,20,10
49.23,492.3,20,10
49.24,492.4,20,10
49.25,492.5,20,10
49.26,492.6,20,10
49.27,492.7,20,10
49.28,492.8,20,10
49.29,492.9,20,10
49.3,493,20,10
49.31,493.1,20,10
49.32,493.2,20,10
49.33,493.3,20,10
49.34,493.4,20,10
49.35,493.5,20,10
49.36,493.6,20,10
49.37,493.7,20,10
49.38,493.8,20,10
49.39,493.9,20,10
49.4,494,20,10
49.41,494.1,20,10
49.42,494.2,20,10
49.43,494.3,20,10
49.44,494.4,20,10
49.45,494.5,20,10
49.46,494.6,20,10
49.47,494.7,20,10
49.48,494.8,20,10
49.49,494.9,20,10
49.5,495,20,10
49.51,495.1,20,10
49.52,495.2,20,10
49.53,495.3,20,10
49.54,495.4,20,10
49.55,495.5,20,10
49.56,495.6,20,10
49.57,495.7,20,10
49.58,495.8,20,10
49.59,495.9,20,10
49.6,496,20,10
49.61,496.1,20,10
49.62,496.2,20,10
49.63,496.3,20,10
49.64,496.4,20,10
49.65,496.5,20,10
49.66,496.6,20,10
49.67,496.7,20,10
49.68,496.8,20,10
49.69,496.9,20,10
49.7,497,20,10
49.71,497.1,20,10
49.72,497.2,20,10
49.73,497.3,20,10
49.74,497.4,20,10
49.75,497.5,20,10
49.76,497.6,20,10
49.77,497.7,20,10
49.78,497.8,20,10
49.79,497.9,20,10
49.8,498,20,10
49.81,498.1,20,10
49.82,498.2,20,10
49.83,498.3,20,10
49.84,498.4,20,10
49.85,498.5,20,10
49.86,498.6,20,10
49.87,498.7,20,10
49.88,498.8,20,10
49.89,498.9,20,10
49.9,499,20,10
49.91,499.1,20,10
49.92,499.2,20,10
49.93,499.3,20,10
49.94,499.4,20,10
49.95,499.5,20,10
49.96,499.6,20,10
49.97,499.7,20,10
49.98,499.8,20,10
49.99,499.9,20,10
50,500,20,10
50.01,500.1,20,10
50.02,500.2,20,10
50.03,500.3,20,10
50.04,500.4,20,10
50.05,500.5,20,10
50.06,500.6,20,10
50.07,500.7,20,10
50.08,500.8,20,10
50.09,500.9,20,10
50.1,501,20,10
50.11,501.1,20,10
50.12,501.2,20,10
50.13,501.3,20,10
50.14,501.4,20,10
50.15,501.5,20,10
50.16,501.6,20,10
50.17,501.7,20,10
50.18,501.8,20,10
50.19,501.9,20,10
50.2,502,20,10
50.21,502.1,20,10
50.22,502.2,20,10
50.23,502.3,20,10
50.24,502.4,20,10
50.25,502.5,20,10
50.26,502.6,20,10
50.27,502.7,20,10
50.28,502.8,20,10
50.29,502.9,20,10
50.3,503,20,10
50.31,503.1,20,10
50.32,503.2,20,10
50.33,503.3,20,10
50.34,503.4,20,10
50.35,503.5,20,10
50.36,503.6,20,10
50.37,503.7,20,10
50.38,503.8,20,10
50.39,503.9,20,10
50.4,504,20,10
50.41,504.1,20,10
50.42,504.2,20,10
50.43,504.3,20,10
50.44,504.4,20,10
50.45,504.5,20,10
50.46,504.6,20,10
50.47,504.7,20,10
50.48,504.8,20,10
50.49,504.9,20,10
50.5,505,20,10
50.51,505.1,20,10
50.52,505.2,20,10
50.53,505.3,20,10
50.54,505.4,20,10
50.55,505.5,20,10
50.56,505.6,20,10
50.57,505.7,20,10
50.58,505.8,20,10
50.59,505.9,20,10
50.6,506,20,10
50.61,506.1,20,10
50.62,506.2,20,10
50.63,506.3,20,10
50.64,506.4,20,10
50.65,506.5,20,10
50.66,506.6,20,10
50.67,506.7,20,10
50.68,506.8,20,10
50.69,506.9,20,10
50.7,507,20,10
50.71,507.1,20,10
50.72,507.2,20,10
50.73,507.3,20,10
50.74,507.4,20,10
50.75,507.5,20,10
50.76,507.6,20,10
50.77,507.7,20,10
50.78,507.8,20,10
50.79,507.9,20,10
50.8,508,20,10
50.81,508.1,20,10
50.82,508.2,20,10
50.83,508.3,20,10
50.84,508.4,20,10
50.85,508.5,20,10
50.86,508.6,20,10
50.87,508.7,20,10
50.88,508.8,20,10
50.89,508.9,20,10
50.9,509,20,10
50.91,509.1,20,10
50.92,509.2,20,10
50.93,509.3,20,10
50.94,509.4,20,10
50.95,509.5,20,10
50.96,509.6,20,10
50.97,509.7,20,10
50.98,509.8,20,10
50.99,509.9,20,10
51,510,20,10
51.01,510.1,20,10
51.02,510.2,20,10
51.03,510.3,20,10
51.04,510.4,20,10
51.05,510.5,20,10
51.06,510.6,20,10
51.07,510.7,20,10
51.08,510.8,20,10
51.09,510.9,20,10
51.1,511,20,10
51.11,511.1,20,10
51.12,511.2,20,10
51.13,511.3,20,10
51.14,511.4,20,10
51.15,511.5,20,10
51.16,511.6,20,10
51.17,511.7,20,10
51.18,511.8,20,10
51.19,511.9,20,10
51.2,512,20,10
51.21,512.1,20,10
51.22,512.2,20,10
51.23,512.3,20,10
51.24,512.4,20,10
51.25,512.5,20,10
51.26,512.6,20,10
51.27,512.7,20,10
51.28,512.8,20,10
51.29,512.9,20,10
51.3,513,20,10
51.31,513.1,20,10
51.32,513.2,20,10
51.33,513.3,20,10
51.34,513.4,20,10
51.35,513.5,20,10
51.36,513.6,20,10
51.37,513.7,20,10
51.38,513.8,20,10
51.39,513.9,20,10
51.4,514,20,10
51.41,514.1,20,10
51.42,514.2,20,10
51.43,514.3,20,10
51.44,514.4,20,10
51.45,514.5,20,10
51.46,514.6,20,10
51.47,514.7,20,10
51.48,514.8,20,10
51.49,514.9,20,10
51.5,515,20,10
51.51,515.1,20,10
51.52,515.2,20,10
51.53,515.3,20,10
51.54,515.4,20,10
51.55,515.5,20,10
51.56,515.6,20,10
51.57,515.7,20,10
51.58,515.8,20,10
51.59,515.9,20,10
51.6,516,20,10
51.61,516.1,20,10
51.62,516.2,20,10
51.63,516.3,20,10
51.64,516.4,20,10
51.65,516.5,20,10
51.66,516.6,20,10
51.67,516.7,20,10
51.68,516.8,20,10
51.69,516.9,20,10
51.7,517,20,10
51.71,517.1,20,10
51.72,517.2,20,10
51.73,517.3,20,10
51.74,517.4,20,10
51.75,517.5,20,10
51.76,517.6,20,10
51.77,517.7,20,10
51.78,517.8,20,10
51.79,517.9,20,10
51.8,518,20,10
51.81,518.1,20,10
51.82,518.2,20,10
51.83,518.3,20,10
51.84,518.4,20,10
51.85,518.5,20,10
51.86,518.6,20,10
51.87,518.7,20,10
51.88,518.8,20,10
51.89,518.9,20,10
51.9,519,20,10
51.91,519.1,20,10
51.92,519.2,20,10
51.93,519.3,20,10
51.94,519.4,20,10
51.95,519.5,20,10
51.96,519.6,20,10
51.97,519.7,20,10
51.98,519.8,20,10
51.99,519.9,20,10
52,520,20,10
52.01,520.1,20,10
52.02,520.2,20,10
52.03,520.3,20,10
52.04,520.4,20,10
52.05,520.5,20,10
52.06,520.6,20,10
52.07,520.7,20,10
52.08,520.8,20,10
52.09,520.9,20,10
52.1,521,20,10
52.11,521.1,20,10
52.12,521.2,20,10
52.13,521.3,20,10
52.14,521.4,20,10
52.15,521.5,20,10
52.16,521.6,20,10
52.17,521.7,20,10
52.18,521.8,20,10
52.19,521.9,20,10
52.2,522,20,10
52.21,522.1,20,10
52.22,522.2,20,10
52.23,522.3,20,10
52.24,522.4,20,10
52.25,522.5,20,10
52.26,522.6,20,10
52.27,522.7,20,10
52.28,522.8,20,10
52.29,522.9,20,10
52.3,523,20,10
52.31,523.1,20,10
52.32,523.2,20,10
52.33,523.3,20,10
52.34,523.4,20,10
52.35,523.5,20,10
52.36,523.6,20,10
52.37,523.7,20,10
52.38,523.8,20,10
52.39,523.9,20,10
52.4,524,20,10
52.41,524.1,20,10
52.42,524.2,20,10
52.43,524.3,20,10
52.44,524.4,20,10
52.45,524.5,20,10
52.46,524.6,20,10
52.47,524.7,20,10
52.48,524.8,20,10
52.49,524.9,20,10
52.5,525,20,10
52.51,525.1,20,10
52.52,525.2,20,10
52.53,525.3,20,10
52.54,525.4,20,10
52.55,525.5,20,10
52.56,525.6,20,10
52.57,525.7,20,10
52.58,525.8,20,10
52.59,525.9,20,10
52.6,526,20,10
52.61,526.1,20,10
52.62,526.2,20,10
52.63,526.3,20,10
52.64,526.4,20,10
52.65,526.5,20,10
52.66,526.6,20,10
52.67,526.7,20,10
52.68,526.8,20,10
52.69,526.9,20,10
52.7,527,20,10
52.71,527.1,20,10
52.72,527.2,20,10
52.73,527.3,20,10
52.74,527.4,20,10
52.75,527.5,20,10
52.76,527.6,20,10
52.77,527.7,20,10
52.78,527.8,20,10
52.79,527.9,20,10
52.8,528,20,10
52.81,528.1,20,10
52.82,528.2,20,10
52.83,528.3,20,10
52.84,528.4,20,10
52.85,528.5,20,10
52.86,528.6,20,10
52.87,528.7,20,10
52.88,528.8,20,10
52.89,528.9,20,10
52.9,529,20,10
52.91,529.1,20,10
52.92,529.2,20,10
52.93,529.3,20,10
52.94,529.4,20,10
52.95,529.5,20,10
52.96,529.6,20,10
52.97,529.7,20,10
52.98,529.8,20,10
52.99,529.9,20,10
53,530,20,10
53.01,530.1,20,10
53.02,530.2,20,10
53.03,530.3,20,10
53.04,530.4,20,10
53.05,530.5,20,10
53.06,530.6,20,10
53.07,530.7,20,10
53.08,530.8,20,10
53.09,530.9,20,10
53.1,531,20,10
53.11,531.1,20,10
53.12,531.2,20,10
53.13,531.3,20,10
53.14,531.4,20,10
53.15,531.5,20,10
53.16,531.6,20,10
53.17,531.7,20,10
53.18,531.8,20,10
53.19,531.9,20,10
53.2,532,20,10
53.21,532.1,20,10
53.22,532.2,20,10
53.23,532.3,20,10
53.24,532.4,20,10
53.25,532.5,20,10
53.26,532.6,20,10
53.27,532.7,20,10
53.28,532.8,20,10
53.29,532.9,20,10
53.3,533,20,10
53.31,533.1,20,10
53.32,533.2,20,10
53.33,533.3,20,10
53.34,533.4,20,10
53.35,533.5,20,10
53.36,533.6,20,10
53.37,533.7,20,10
53.38,533.8,20,10
53.39,533.9,20,10
53.4,534,20,10
53.41,534.1,20,10
53.42,534.2,20,10
53.43,534.3,20,10
53.44,534.4,20,10
53.45,534.5,20,10
53.46,534.6,20,10
53.47,534.7,20,10
53.48,534.8,20,10
53.49,534.9,20,10
53.5,535,20,10
53.51,535.1,20,10
53.52,535.2,20,10
53.53,535.3,20,10
53.54,535.4,20,10
53.55,535.5,20,10
53.56,535.6,20,10
53.57,535.7,20,10
53.58,535.8,20,10
53.59,535.9,20,10
53.6,536,20,10
53.61,536.1,20,10
53.62,536.2,20,10
53.63,536.3,20,10
53.64,536.4,20,10
53.65,536.5,20,10
53.66,536.6,20,10
53.67,536.7,20,10
53.68,536.8,20,10
53.69,536.9,20,10
53.7,537,20,10
53.71,537.1,20,10
53.72,537.2,20,10
53.73,537.3,20,10
53.74,537.4,20,10
53.75,537.5,20,10
53.76,537.6,20,10
53.77,537.7,20,10
53.78,537.8,20,10
53.79,537.9,20,10
53.8,538,20,10
53.81,538.1,20,10
53.82,538.2,20,10
53.83,538.3,20,10
53.84,538.4,20,10
53.85,538.5,20,10
53.86,538.6,20,10
53.87,538.7,20,10
53.88,538.8,20,10
53.89,538.9,20,10
53.9,539,20,10
53.91,539.1,20,10
53.92,539.2,20,10
53.93,539.3,20,10
53.94,539.4,20,10
53.95,539.5,20,10
53.96,539.6,20,10
53.97,539.7,20,10
53.98,539.8,20,10
53.99,539.9,20,10
54,540,20,10
54.01,540.1,20,10
54.02,540.2,20,10
54.03,540.3,20,10
54.04,540.4,20,10
54.05,540.5,20,10
54.06,540.6,20,10
54.07,540.7,20,10
54.08,540.8,20,10
54.09,540.9,20,10
54.1,541,20,10
54.11,541.1,20,10
54.12,541.2,20,10
54.13,541.3,20,10
54.14,541.4,20,10
54.15,541.5,20,10
54.16,541.6,20,10
54.17,541.7,20,10
54.18,541.8,20,10
54.19,541.9,20,10
54.2,542,20,10
54.21,542.1,20,10
54.22,542.2,20,10
54.23,542.3,20,10
54.24,542.4,20,10
54.25,542.5,20,10
54.26,542.6,20,10
54.27,542.7,20,10
54.28,542.8,20,10
54.29,542.9,20,10
54.3,543,20,10
54.31,543.1,20,10
54.32,543.2,20,10
54.33,543.3,20,10
54.34,543.4,20,10
54.35,543.5,20,10
54.36,543.6,20,10
54.37,543.7,20,10
54.38,543.8,20,10
54.39,543.9,20,10
54.4,544,20,10
54.41,544.1,20,10
54.42,544.2,20,10
54.43,544.3,20,10
54.44,544.4,20,10
54.45,544.5,20,10
54.46,544.6,20,10
54.47,544.7,20,10
54.48,544.8,20,10
54.49,544.9,20,10
54.5,545,20,10
54.51,545.1,20,10
54.52,545.2,20,10
54.53,545.3,20,10
54.54,545.4,20,10
54.55,545.5,20,10
54.56,545.6,20,10
54.57,545.7,20,10
54.58,545.8,20,10
54.59,545.9,20,10
54.6,546,20,10
54.61,546.1,20,10
54.62,546.2,20,10
54.63,546.3,20,10
54.64,546.4,20,10
54.65,546.5,20,10
54.66,546.6,20,10
54.67,546.7,20,10
54.68,546.8,20,10
54.69,546.9,20,10
54.7,547,20,10
54.71,547.1,20,10
54.72,547.2,20,10
54.73,547.3,20,10
54.74,547.4,20,10
54.75,547.5,20,10
54.76,547.6,20,10
54.77,547.7,20,10
54.78,547.8,20,10
54.79,547.9,20,10
54.8,548,20,10
54.81,548.1,20,10
54.82,548.2,20,10
54.83,548.3,20,10
54.84,548.4,20,10
54.85,548.5,20,10
54.86,548.6,20,10
54.87,548.7,20,10
54.88,548.8,20,10
54.89,548.9,20,10
54.9,549,20,10
54.91,549.1,20,10
54.92,549.2,20,10
54.93,549.3,20,10
54.94,549.4,20,10
54.95,549.5,20,10
54.96,549.6,20,10
54.97,549.7,20,10
54.98,549.8,20,10
54.99,549.9,20,10
55,550,20,10
55.01,550.1,20,10
55.02,550.2,20,10
55.03,550.3,20,10
55.04,550.4,20,10
55.05,550.5,20,10
55.06,550.6,20,10
55.07,550.7,20,10
55.08,550.8,20,10
55.09,550.9,20,10
55.1,551,20,10
55.11,551.1,20,10
55.12,551.2,20,10
55.13,551.3,20,10
55.14,551.4,20,10
55.15,551.5,20,10
55.16,551.6,20,10
55.17,551.7,20,10
55.18,551.8,20,10
55.19,551.9,20,10
55.2,552,20,10
55.21,552.1,20,10
55.22,552.2,20,10
55.23,552.3,20,10
55.24,552.4,20,10
55.25,552.5,20,10
55.26,552.6,20,10
55.27,552.7,20,10
55.28,552.8,20,10
55.29,552.9,20,10
55.3,553,20,10
55.31,553.1,20,10
55.32,553.2,20,10
55.33,553.3,20,10
55.34,553.4,20,10
55.35,553.5,20,10
55.36,553.6,20,10
55.37,553.7,20,10
55.38,553.8,20,10
55.39,553.9,20,10
55.4,554,20,10
55.41,554.1,20,10
55.42,554.2,20,10
55.43,554.3,20,10
55.44,554.4,20,10
55.45,554.5,20,10
55.46,554.6,20,10
55.47,554.7,20,10
55.48,554.8,20,10
55.49,554.9,20,10
55.5,555,20,10
55.51,555.1,20,10
55.52,555.2,20,10
55.53,555.3,20,10
55.54,555.4,20,10
55.55,555.5,20,10
55.56,555.6,20,10
55.57,555.7,20,10
55.58,555.8,20,10
55.59,555.9,20,10
55.6,556,20,10
55.61,556.1,20,10
55.62,556.2,20,10
55.63,556.3,20,10
55.64,556.4,20,10
55.65,556.5,20,10
55.66,556.6,20,10
55.67,556.7,20,10
55.68,556.8,20,10
55.69,556.9,20,10
55.7,557,20,10
55.71,557.1,20,10
55.72,557.2,20,10
55.73,557.3,20,10
55.74,557.4,20,10
55.75,557.5,20,10
55.76,557.6,20,10
55.77,557.7,20,10
55.78,557.8,20,10
55.79,557.9,20,10
55.8,558,20,10
55.81,558.1,20,10
55.82,558.2,20,10
55.83,558.3,20,10
55.84,558.4,20,10
55.85,558.5,20,10
55.86,558.6,20,10
55.87,558.7,20,10
55.88,558.8,20,10
55.89,558.9,20,10
55.9,559,20,10
55.91,559.1,20,10
55.92,559.2,20,10
55.93,559.3,20,10
55.94,559.4,20,10
55.95,559.5,20,10
55.96,559.6,20,10
55.97,559.7,20,10
55.98,559.8,20,10
55.99,559.9,20,10
56,560,20,10
56.01,560.1,20,10
56.02,560.2,20,10
56.03,560.3,20,10
56.04,560.4,20,10
56.05,560.5,20,10
56.06,560.6,20,10
56.07,560.7,20,10
56.08,560.8,20,10
56.09,560.9,20,10
56.1,561,20,10
56.11,561.1,20,10
56.12,561.2,20,10
56.13,561.3,20,10
56.14,561.4,20,10
56.15,561.5,20,10
56.16,561.6,20,10
56.17,561.7,20,10
56.18,561.8,20,10
56.19,561.9,20,10
56.2,562,20,10
56.21,562.1,20,10
56.22,562.2,20,10
56.23,562.3,20,10
56.24,562.4,20,10
56.25,562.5,20,10
56.26,562.6,20,10
56.27,562.7,20,10
56.28,562.8,20,10
56.29,562.9,20,10
56.3,563,20,10
56.31,563.1,20,10
56.32,563.2,20,10
56.33,563.3,20,10
56.34,563.4,20,10
56.35,563.5,20,10
56.36,563.6,20,10
56.37,563.7,20,10
56.38,563.8,20,10
56.39,563.9,20,10
56.4,564,20,10
56.41,564.1,20,10
56.42,564.2,20,10
56.43,564.3,20,10
56.44,564.4,20,10
56.45,564.5,20,10
56.46,564.6,20,10
56.47,564.7,20,10
56.48,564.8,20,10
56.49,564.9,20,10
56.5,565,20,10
56.51,565.1,20,10
56.52,565.2,20,10
56.53,565.3,20,10
56.54,565.4,20,10
56.55,565.5,20,10
56.56,565.6,20,10
56.57,565.7,20,10
56.58,565.8,20,10
56.59,565.9,20,10
56.6,566,20,10
56.61,566.1,20,10
56.62,566.2,20,10
56.63,566.3,20,10
56.64,566.4,20,10
56.65,566.5,20,10
56.66,566.6,20,10
56.67,566.7,20,10
56.68,566.8,20,10
56.69,566.9,20,10
56.7,567,20,10
56.71,567.1,20,10
56.72,567.2,20,10
56.73,567.3,20,10
56.74,567.4,20,10
56.75,567.5,20,10
56.76,567.6,20,10
56.77,567.7,20,10
56.78,567.8,20,10
56.79,567.9,20,10
56.8,568,20,10
56.81,568.1,20,10
56.82,568.2,20,10
56.83,568.3,20,10
56.84,568.4,20,10
56.85,568.5,20,10
56.86,568.6,20,10
56.87,568.7,20,10
56.88,568.8,20,10
56.89,568.9,20,10
56.9,569,20,10
56.91,569.1,20,10
56.92,569.2,20,10
56.93,569.3,20,10
56.94,569.4,20,10
56.95,569.5,20,10
56.96,569.6,20,10
56.97,569.7,20,10
56.98,569.8,20,10
56.99,569.9,20,10
57,570,20,10
57.01,570.1,20,10
57.02,570.2,20,10
57.03,570.3,20,10
57.04,570.4,20,10
57.05,570.5,20,10
57.06,570.6,20,10
57.07,570.7,20,10
57.08,570.8,20,10
57.09,570.9,20,10
57.1,571,20,10
57.11,571.1,20,10
57.12,571.2,20,10
57.13,571.3,20,10
57.14,571.4,20,10
57.15,571.5,20,10
57.16,571.6,20,10
57.17,571.7,20,10
57.18,571.8,20,10
57.19,571.9,20,10
57.2,572,20,10
57.21,572.1,20,10
57.22,572.2,20,10
57.23,572.3,20,10
57.24,572.4,20,10
57.25,572.5,20,10
57.26,572.6,20,10
57.27,572.7,20,10
57.28,572.8,20,10
57.29,572.9,20,10
57.3,573,20,10
57.31,573.1,20,10
57.32,573.2,20,10
57.33,573.3,20,10
57.34,573.4,20,10
57.35,573.5,20,10
57.36,573.6,20,10
57.37,573.7,20,10
57.38,573.8,20,10
57.39,573.9,20,10
57.4,574,20,10
57.41,574.1,20,10
57.42,574.2,20,10
57.43,574.3,20,10
57.44,574.4,20,10
57.45,574.5,20,10
57.46,574.6,20,10
57.47,574.7,20,10
57.48,574.8,20,10
57.49,574.9,20,10
57.5,575,20,10
57.51,575.1,20,10
57.52,575.2,20,10
57.53,575.3,20,10
57.54,575.4,20,10
57.55,575.5,20,10
57.56,575.6,20,10
57.57,575.7,20,10
57.58,575.8,20,10
57.59,575.9,20,10
57.6,576,20,10
57.61,576.1,20,10
57.62,576.2,20,10
57.63,576.3,20,10
57.64,576.4,20,10
57.65,576.5,20,10
57.66,576.6,20,10
57.67,576.7,20,10
57.68,576.8,20,10
57.69,576.9,20,10
57.7,577,20,10
57.71,577.1,20,10
57.72,577.2,20,10
57.73,577.3,20,10
57.74,577.4,20,10
57.75,577.5,20,10
57.76,577.6,20,10
57.77,577.7,20,10
57.78,577.8,20,10
57.79,577.9,20,10
57.8,578,20,10
57.81,578.1,20,10
57.82,578.2,20,10
57.83,578.3,20,10
57.84,578.4,20,10
57.85,578.5,20,10
57.86,578.6,20,10
57.87,578.7,20,10
57.88,578.8,20,10
57.89,578.9,20,10
57.9,579,20,10
57.91,579.1,20,10
57.92,579.2,20,10
57.93,579.3,20,10
57.94,579.4,20,10
57.95,579.5,20,10
57.96,579.6,20,10
57.97,579.7,20,10
57.98,579.8,20,10
57.99,579.9,20,10
58,580,20,10
58.01,580.1,20,10
58.02,580.2,20,10
58.03,580.3,20,10
58.04,580.4,20,10
58.05,580.5,20,10
58.06,580.6,20,10
58.07,580.7,20,10
58.08,580.8,20,10
58.09,580.9,20,10
58.1,581,20,10
58.11,581.1,20,10
58.12,581.2,20,10
58.13,581.3,20,10
58.14,581.4,20,10
58.15,581.5,20,10
58.16,581.6,20,10
58.17,581.7,20,10
58.18,581.8,20,10
58.19,581.9,20,10
58.2,582,20,10
58.21,582.1,20,10
58.22,582.2,20,10
58.23,582.3,20,10
58.24,582.4,20,10
58.25,582.5,20,10
58.26,582.6,20,10
58.27,582.7,20,10
58.28,582.8,20,10
58.29,582.9,20,10
58.3,583,20,10
58.31,583.1,20,10
58.32,583.2,20,10
58.33,583.3,20,10
58.34,583.4,20,10
58.35,583.5,20,10
58.36,583.6,20,10
58.37,583.7,20,10
58.38,583.8,20,10
58.39,583.9,20,10
58.4,584,20,10
58.41,584.1,20,10
58.42,584.2,20,10
58.43,584.3,20,10
58.44,584.4,20,10
58.45,584.5,20,10
58.46,584.6,20,10
58.47,584.7,20,10
58.48,584.8,20,10
58.49,584.9,20,10
58.5,585,20,10
58.51,585.1,20,10
58.52,585.2,20,10
58.53,585.3,20,10
58.54,585.4,20,10
58.55,585.5,20,10
58.56,585.6,20,10
58.57,585.7,20,10
58.58,585.8,20,10
58.59,585.9,20,10
58.6,586,20,10
58.61,586.1,20,10
58.62,586.2,20,10
58.63,586.3,20,10
58.64,586.4,20,10
58.65,586.5,20,10
58.66,586.6,20,10
58.67,586.7,20,10
58.68,586.8,20,10
58.69,586.9,20,10
58.7,587,20,10
58.71,587.1,20,10
58.72,587.2,20,10
58.73,587.3,20,10
58.74,587.4,20,10
58.75,587.5,20,10
58.76,587.6,20,10
58.77,587.7,20,10
58.78,587.8,20,10
58.79,587.9,20,10
58.8,588,20,10
58.81,588.1,20,10
58.82,588.2,20,10
58.83,588.3,20,10
58.84,588.4,20,10
58.85,588.5,20,10
58.86,588.6,20,10
58.87,588.7,20,10
58.88,588.8,20,10
58.89,588.9,20,10
58.9,589,20,10
58.91,589.1,20,10
58.92,589.2,20,10
58.93,589.3,20,10
58.94,589.4,20,10
58.95,589.5,20,10
58.96,589.6,20,10
58.97,589.7,20,10
58.98,589.8,20,10
58.99,589.9,20,10
59,590,20,10
59.01,590.1,20,10
59.02,590.2,20,10
59.03,590.3,20,10
59.04,590.4,20,10
59.05,590.5,20,10
59.06,590.6,20,10
59.07,590.7,20,10
59.08,590.8,20,10
59.09,590.9,20,10
59.1,591,20,10
59.11,591.1,20,10
59.12,591.2,20,10
59.13,591.3,20,10
59.14,591.4,20,10
59.15,591.5,20,10
59.16,591.6,20,10
59.17,591.7,20,10
59.18,591.8,20,10
